STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
13,193,000200,13193000200,2,Census Tract 2,G5020,S,347994588,4879740,+32.3969354,-084.1229695
13,121,000502,13121000502,5.02,Census Tract 5.02,G5020,S,2044041,11397,+33.7998925,-084.3810348
13,121,008905,13121008905,89.05,Census Tract 89.05,G5020,S,5144125,206940,+33.7952390,-084.4230995
13,121,000601,13121000601,6.01,Census Tract 6.01,G5020,S,1024389,0,+33.7833623,-084.4072524
13,121,011802,13121011802,118.02,Census Tract 118.02,G5020,S,1319256,0,+33.7685312,-084.4066012
13,121,009405,13121009405,94.05,Census Tract 94.05,G5020,S,732992,12881,+33.8210234,-084.3680894
13,121,009203,13121009203,92.03,Census Tract 92.03,G5020,S,1362108,33370,+33.8152145,-084.3581245
13,121,000202,13121000202,2.02,Census Tract 2.02,G5020,S,1590214,0,+33.7870448,-084.3628508
13,121,010522,13121010522,105.22,Census Tract 105.22,G5020,S,4707712,23365,+33.6099139,-084.4802160
13,121,008909,13121008909,89.09,Census Tract 89.09,G5020,S,777676,0,+33.8060960,-084.4198095
13,121,008701,13121008701,87.01,Census Tract 87.01,G5020,S,4165398,16551,+33.7999736,-084.4727831
13,121,009411,13121009411,94.11,Census Tract 94.11,G5020,S,1277552,16106,+33.8327284,-084.3521972
13,121,009409,13121009409,94.09,Census Tract 94.09,G5020,S,523987,0,+33.8358866,-084.3586791
13,121,010003,13121010003,100.03,Census Tract 100.03,G5020,S,2085594,10785,+33.8566003,-084.3751675
13,121,010222,13121010222,102.22,Census Tract 102.22,G5020,S,5708881,18436,+33.9001488,-084.4052695
13,121,010533,13121010533,105.33,Census Tract 105.33,G5020,S,3082780,14589,+33.5717852,-084.5223247
13,121,010006,13121010006,100.06,Census Tract 100.06,G5020,S,672395,0,+33.8527303,-084.3655717
13,121,009406,13121009406,94.06,Census Tract 94.06,G5020,S,604078,9937,+33.8239980,-084.3613019
13,121,011512,13121011512,115.12,Census Tract 115.12,G5020,S,5850118,246080,+34.0891354,-084.4035212
13,121,010215,13121010215,102.15,Census Tract 102.15,G5020,S,4603308,739849,+33.9897059,-084.3662291
13,121,011657,13121011657,116.57,Census Tract 116.57,G5020,S,1665047,4886,+34.0867692,-084.2001316
13,121,011653,13121011653,116.53,Census Tract 116.53,G5020,S,3875269,341417,+34.0890498,-084.2170187
13,121,011629,13121011629,116.29,Census Tract 116.29,G5020,S,3953357,74714,+34.0333928,-084.1957588
13,121,010132,13121010132,101.32,Census Tract 101.32,G5020,S,1778040,0,+33.9149445,-084.3680555
13,121,010216,13121010216,102.16,Census Tract 102.16,G5020,S,1981251,0,+33.9499760,-084.3766382
13,121,010217,13121010217,102.17,Census Tract 102.17,G5020,S,2577316,151385,+33.9585909,-084.3738602
13,121,011649,13121011649,116.49,Census Tract 116.49,G5020,S,5891087,92593,+34.0489491,-084.1627919
13,121,010220,13121010220,102.20,Census Tract 102.20,G5020,S,4842925,12471,+33.9225353,-084.3924943
13,121,009301,13121009301,93.01,Census Tract 93.01,G5020,S,1283448,24222,+33.8211049,-084.3844317
13,121,009105,13121009105,91.05,Census Tract 91.05,G5020,S,695275,7290,+33.8065389,-084.3887486
13,121,010315,13121010315,103.15,Census Tract 103.15,G5020,S,10127549,60125,+33.6332765,-084.5951183
13,121,009408,13121009408,94.08,Census Tract 94.08,G5020,S,509349,0,+33.8287241,-084.3622620
13,121,010539,13121010539,105.39,Census Tract 105.39,G5020,S,5213961,34071,+33.5495615,-084.5335148
13,121,000602,13121000602,6.02,Census Tract 6.02,G5020,S,432421,2002,+33.7871716,-084.4022128
13,121,010525,13121010525,105.25,Census Tract 105.25,G5020,S,2156547,0,+33.5786965,-084.5274213
13,121,010528,13121010528,105.28,Census Tract 105.28,G5020,S,5625104,12993,+33.5677486,-084.5568246
13,121,007809,13121007809,78.09,Census Tract 78.09,G5020,S,7216809,154396,+33.7100701,-084.5393504
13,121,008203,13121008203,82.03,Census Tract 82.03,G5020,S,2038173,0,+33.7754825,-084.4829836
13,121,010527,13121010527,105.27,Census Tract 105.27,G5020,S,8378014,67692,+33.5834908,-084.5687568
13,121,007810,13121007810,78.10,Census Tract 78.10,G5020,S,6159819,86587,+33.7129259,-084.5234856
13,121,010540,13121010540,105.40,Census Tract 105.40,G5020,S,8828186,39255,+33.5419926,-084.5592590
13,121,010537,13121010537,105.37,Census Tract 105.37,G5020,S,4635217,126212,+33.5559839,-084.4728281
13,121,007710,13121007710,77.10,Census Tract 77.10,G5020,S,6827200,671446,+33.6716245,-084.5225112
13,121,011309,13121011309,113.09,Census Tract 113.09,G5020,S,3544639,0,+33.6670086,-084.4875876
13,121,010521,13121010521,105.21,Census Tract 105.21,G5020,S,2227751,3394,+33.6112995,-084.4679395
13,121,010532,13121010532,105.32,Census Tract 105.32,G5020,S,3719361,55417,+33.5712620,-084.5095803
13,121,009604,13121009604,96.04,Census Tract 96.04,G5020,S,1361960,0,+33.8326015,-084.3764452
13,121,005504,13121005504,55.04,Census Tract 55.04,G5020,S,1130466,0,+33.7186140,-084.3847228
13,121,011310,13121011310,113.10,Census Tract 113.10,G5020,S,3465370,4735,+33.6690588,-084.4693599
13,121,010307,13121010307,103.07,Census Tract 103.07,G5020,S,10553691,53112,+33.6396677,-084.5448077
13,121,010517,13121010517,105.17,Census Tract 105.17,G5020,S,4153200,14126,+33.5711359,-084.4651600
13,121,010520,13121010520,105.20,Census Tract 105.20,G5020,S,18357012,265770,+33.5650240,-084.6280662
13,121,010306,13121010306,103.06,Census Tract 103.06,G5020,S,15112005,151692,+33.6704704,-084.5700410
13,121,010124,13121010124,101.24,Census Tract 101.24,G5020,S,639704,0,+33.9947617,-084.3415935
13,121,010134,13121010134,101.34,Census Tract 101.34,G5020,S,643025,0,+33.9702706,-084.3540078
13,121,001101,13121001101,11.01,Census Tract 11.01,G5020,S,210049,0,+33.7854972,-084.3830749
13,237,960302,13237960302,9603.02,Census Tract 9603.02,G5020,S,44862480,6525918,+33.2045593,-083.3290915
13,237,960301,13237960301,9603.01,Census Tract 9603.01,G5020,S,234885577,4754848,+33.2417570,-083.4583153
13,237,960204,13237960204,9602.04,Census Tract 9602.04,G5020,S,43691527,232969,+33.3133095,-083.3738074
13,237,960203,13237960203,9602.03,Census Tract 9602.03,G5020,S,83904402,89156,+33.3328547,-083.4522691
13,237,960104,13237960104,9601.04,Census Tract 9601.04,G5020,S,51205620,11981377,+33.3621413,-083.1920903
13,237,960103,13237960103,9601.03,Census Tract 9601.03,G5020,S,88377445,6491775,+33.3995325,-083.3083574
13,255,160300,13255160300,1603,Census Tract 1603,G5020,S,17615060,388536,+33.2924402,-084.2581257
13,255,161000,13255161000,1610,Census Tract 1610,G5020,S,83042625,1381362,+33.2199733,-084.1709959
13,255,160600,13255160600,1606,Census Tract 1606,G5020,S,113239594,2686562,+33.2454783,-084.4171532
13,255,160500,13255160500,1605,Census Tract 1605,G5020,S,32319919,458599,+33.2694367,-084.3257575
13,075,960302,13075960302,9603.02,Census Tract 9603.02,G5020,S,70653738,1571574,+31.1388471,-083.3666069
13,075,960301,13075960301,9603.01,Census Tract 9603.01,G5020,S,60144456,438295,+31.1929433,-083.3962961
13,123,080403,13123080403,804.03,Census Tract 804.03,G5020,S,57653756,6003661,+34.6596714,-084.5930006
13,123,080401,13123080401,804.01,Census Tract 804.01,G5020,S,87951896,14838,+34.5890712,-084.5664839
13,123,080302,13123080302,803.02,Census Tract 803.02,G5020,S,36394000,40224,+34.7124896,-084.4881878
13,123,080301,13123080301,803.01,Census Tract 803.01,G5020,S,29661200,0,+34.6592711,-084.4871552
13,123,080402,13123080402,804.02,Census Tract 804.02,G5020,S,44440022,5294164,+34.6264386,-084.5993087
13,121,011659,13121011659,116.59,Census Tract 116.59,G5020,S,4397569,21023,+34.0320332,-084.2167367
13,121,007709,13121007709,77.09,Census Tract 77.09,G5020,S,3437164,60179,+33.6654942,-084.5103496
13,121,009410,13121009410,94.10,Census Tract 94.10,G5020,S,771910,4235,+33.8455963,-084.3535569
13,121,010131,13121010131,101.31,Census Tract 101.31,G5020,S,1370723,0,+33.9586407,-084.3506637
13,121,001102,13121001102,11.02,Census Tract 11.02,G5020,S,275116,0,+33.7830200,-084.3831457
13,121,001204,13121001204,12.04,Census Tract 12.04,G5020,S,306760,0,+33.7787803,-084.3801626
13,121,001205,13121001205,12.05,Census Tract 12.05,G5020,S,264490,0,+33.7744054,-084.3852437
13,121,001203,13121001203,12.03,Census Tract 12.03,G5020,S,260637,0,+33.7735424,-084.3804724
13,121,010526,13121010526,105.26,Census Tract 105.26,G5020,S,14567449,243762,+33.6096252,-084.5552443
13,121,001902,13121001902,19.02,Census Tract 19.02,G5020,S,852779,0,+33.7658759,-084.3865852
13,121,001301,13121001301,13.01,Census Tract 13.01,G5020,S,498832,0,+33.7762693,-084.3741291
13,121,010529,13121010529,105.29,Census Tract 105.29,G5020,S,9427527,191491,+33.6027377,-084.5088194
13,121,011901,13121011901,119.01,Census Tract 119.01,G5020,S,1173937,0,+33.7542232,-084.3854641
13,121,008906,13121008906,89.06,Census Tract 89.06,G5020,S,2065229,59995,+33.8199847,-084.4408180
13,121,008907,13121008907,89.07,Census Tract 89.07,G5020,S,918277,24800,+33.8179207,-084.4251436
13,121,009504,13121009504,95.04,Census Tract 95.04,G5020,S,1528087,0,+33.8437590,-084.3861271
13,121,009804,13121009804,98.04,Census Tract 98.04,G5020,S,3192925,29806,+33.8307952,-084.4156509
13,121,010530,13121010530,105.30,Census Tract 105.30,G5020,S,6755415,0,+33.6265984,-084.5142428
13,121,009104,13121009104,91.04,Census Tract 91.04,G5020,S,979259,18626,+33.8134419,-084.3965178
13,155,950201,13155950201,9502.01,Census Tract 9502.01,G5020,S,309631080,6371567,+31.5869074,-083.1338163
13,155,950202,13155950202,9502.02,Census Tract 9502.02,G5020,S,303487596,7256352,+31.5573532,-083.2870834
13,063,040634,13063040634,406.34,Census Tract 406.34,G5020,S,2579908,0,+33.5260934,-084.3695559
13,063,040637,13063040637,406.37,Census Tract 406.37,G5020,S,2144355,24649,+33.4421528,-084.3301893
13,063,040625,13063040625,406.25,Census Tract 406.25,G5020,S,3231637,0,+33.4581253,-084.3365663
13,063,040425,13063040425,404.25,Census Tract 404.25,G5020,S,4165421,8125,+33.5737098,-084.3135610
13,063,040419,13063040419,404.19,Census Tract 404.19,G5020,S,3731208,102833,+33.5891764,-084.3271511
13,063,040536,13063040536,405.36,Census Tract 405.36,G5020,S,2330276,21795,+33.5277885,-084.3817940
13,063,040535,13063040535,405.35,Census Tract 405.35,G5020,S,2078767,0,+33.5350609,-084.3931633
13,063,040530,13063040530,405.30,Census Tract 405.30,G5020,S,3273565,40322,+33.5295987,-084.4134617
13,063,040631,13063040631,406.31,Census Tract 406.31,G5020,S,12749372,160087,+33.4943896,-084.3692579
13,063,040533,13063040533,405.33,Census Tract 405.33,G5020,S,3231901,25508,+33.5434188,-084.3897610
13,063,040528,13063040528,405.28,Census Tract 405.28,G5020,S,2513753,48002,+33.5315195,-084.4259784
13,063,040636,13063040636,406.36,Census Tract 406.36,G5020,S,27017116,1786620,+33.3728629,-084.3854646
13,063,040638,13063040638,406.38,Census Tract 406.38,G5020,S,4101218,236152,+33.4324266,-084.3885795
13,247,060408,13247060408,604.08,Census Tract 604.08,G5020,S,30705875,533777,+33.5654455,-084.0878135
13,247,060318,13247060318,603.18,Census Tract 603.18,G5020,S,3008140,18403,+33.6819856,-084.0149885
13,247,060310,13247060310,603.10,Census Tract 603.10,G5020,S,9217419,102547,+33.6727648,-084.0324360
13,247,060311,13247060311,603.11,Census Tract 603.11,G5020,S,12211570,130376,+33.6520811,-084.0263696
13,247,060409,13247060409,604.09,Census Tract 604.09,G5020,S,14827085,132410,+33.5783216,-084.0541242
13,247,060312,13247060312,603.12,Census Tract 603.12,G5020,S,6999957,100756,+33.6308243,-084.0108358
13,247,060204,13247060204,602.04,Census Tract 602.04,G5020,S,16016411,199165,+33.6400220,-084.0640810
13,247,060411,13247060411,604.11,Census Tract 604.11,G5020,S,10173108,122401,+33.6065740,-084.0432680
13,055,010401,13055010401,104.01,Census Tract 104.01,G5020,S,41384853,63599,+34.4914122,-085.4154370
13,055,010502,13055010502,105.02,Census Tract 105.02,G5020,S,31946253,58325,+34.4443188,-085.3471693
13,055,010201,13055010201,102.01,Census Tract 102.01,G5020,S,43117188,13110,+34.5560898,-085.3375222
13,195,020501,13195020501,205.01,Census Tract 205.01,G5020,S,31855928,410116,+34.0542077,-083.3525189
13,055,010402,13055010402,104.02,Census Tract 104.02,G5020,S,12450907,90706,+34.5061855,-085.3434330
13,055,010501,13055010501,105.01,Census Tract 105.01,G5020,S,16737292,33834,+34.4887138,-085.3069000
13,113,140210,13113140210,1402.10,Census Tract 1402.10,G5020,S,14055501,490163,+33.4324767,-084.6110846
13,113,140308,13113140308,1403.08,Census Tract 1403.08,G5020,S,7804750,30709,+33.3499264,-084.5479226
13,113,140209,13113140209,1402.09,Census Tract 1402.09,G5020,S,3034761,6792,+33.4123400,-084.5960571
13,113,140409,13113140409,1404.09,Census Tract 1404.09,G5020,S,9012077,221697,+33.4298747,-084.4311130
13,113,140309,13113140309,1403.09,Census Tract 1403.09,G5020,S,5481713,39652,+33.3675221,-084.5488095
13,113,140104,13113140104,1401.04,Census Tract 1401.04,G5020,S,28088994,561542,+33.5288144,-084.4657654
13,177,020200,13177020200,202,Census Tract 202,G5020,S,233954906,1814756,+31.8735207,-084.1955039
13,321,950500,13321950500,9505,Census Tract 9505,G5020,S,162139815,372868,+31.5015114,-083.9128222
13,321,950400,13321950400,9504,Census Tract 9504,G5020,S,440513315,1985600,+31.4797339,-083.7398355
13,153,020200,13153020200,202,Census Tract 202,G5020,S,5344224,72761,+32.6228054,-083.6536591
13,153,020600,13153020600,206,Census Tract 206,G5020,S,46812040,739810,+32.6275238,-083.5738940
13,153,020700,13153020700,207,Census Tract 207,G5020,S,4520827,0,+32.5996404,-083.6052049
13,153,020800,13153020800,208,Census Tract 208,G5020,S,2408599,0,+32.6107018,-083.6111371
13,275,960701,13275960701,9607.01,Census Tract 9607.01,G5020,S,52492619,1501414,+30.8911480,-083.9971334
13,275,960501,13275960501,9605.01,Census Tract 9605.01,G5020,S,52731139,948249,+30.9066198,-083.9357084
13,275,960502,13275960502,9605.02,Census Tract 9605.02,G5020,S,43053106,1315251,+30.8836362,-083.8943544
13,275,960702,13275960702,9607.02,Census Tract 9607.02,G5020,S,5278394,0,+30.8506460,-083.9836394
13,275,960601,13275960601,9606.01,Census Tract 9606.01,G5020,S,5989402,24041,+30.8519585,-083.9676574
13,275,960602,13275960602,9606.02,Census Tract 9606.02,G5020,S,2805357,110777,+30.8399813,-083.9564119
13,121,011431,13121011431,114.31,Census Tract 114.31,G5020,S,675504,3114,+34.0323308,-084.3247545
13,121,011430,13121011430,114.30,Census Tract 114.30,G5020,S,987581,0,+34.0275922,-084.3258245
13,121,011438,13121011438,114.38,Census Tract 114.38,G5020,S,4898078,159053,+34.0130492,-084.3456619
13,121,011435,13121011435,114.35,Census Tract 114.35,G5020,S,3137770,237239,+34.0145853,-084.3188094
13,121,011436,13121011436,114.36,Census Tract 114.36,G5020,S,4067658,386774,+33.9991000,-084.3169727
13,121,011507,13121011507,115.07,Census Tract 115.07,G5020,S,21308117,280168,+34.1590505,-084.3406105
13,121,011511,13121011511,115.11,Census Tract 115.11,G5020,S,6185900,49080,+34.1039919,-084.3357831
13,121,011655,13121011655,116.55,Census Tract 116.55,G5020,S,3100108,26982,+34.0864012,-084.3112350
13,121,007604,13121007604,76.04,Census Tract 76.04,G5020,S,1118927,0,+33.7010616,-084.4654727
13,121,007703,13121007703,77.03,Census Tract 77.03,G5020,S,4526581,5090,+33.7039885,-084.5086077
13,021,013900,13021013900,139,Census Tract 139,G5020,S,96058773,2241609,+32.7865797,-083.5967893
13,021,013408,13021013408,134.08,Census Tract 134.08,G5020,S,8967620,22003,+32.9061383,-083.7280424
13,021,013605,13021013605,136.05,Census Tract 136.05,G5020,S,19797814,336707,+32.8708555,-083.8090003
13,021,013800,13021013800,138,Census Tract 138,G5020,S,4458492,185568,+32.8434805,-083.6107791
13,267,950100,13267950100,9501,Census Tract 9501,G5020,S,266397188,5117815,+32.2310142,-082.1225587
13,267,950300,13267950300,9503,Census Tract 9503,G5020,S,217701377,1962066,+32.0101933,-081.9273190
13,089,021213,13089021213,212.13,Census Tract 212.13,G5020,S,3019727,0,+33.9541116,-084.3423464
13,089,021301,13089021301,213.01,Census Tract 213.01,G5020,S,3797708,0,+33.9071668,-084.2895375
13,089,021812,13089021812,218.12,Census Tract 218.12,G5020,S,2240459,0,+33.8879150,-084.2375696
13,089,023311,13089023311,233.11,Census Tract 233.11,G5020,S,4915815,45642,+33.7788055,-084.1200363
13,089,021908,13089021908,219.08,Census Tract 219.08,G5020,S,3359285,96241,+33.7993171,-084.1882975
13,089,023504,13089023504,235.04,Census Tract 235.04,G5020,S,2196595,0,+33.7239550,-084.2720513
13,089,023505,13089023505,235.05,Census Tract 235.05,G5020,S,2178776,0,+33.7240010,-084.2588569
13,089,023506,13089023506,235.06,Census Tract 235.06,G5020,S,5360667,3527,+33.7261788,-084.2416010
13,157,010400,13157010400,104,Census Tract 104,G5020,S,63819700,620123,+34.1798396,-083.4290589
13,157,010500,13157010500,105,Census Tract 105,G5020,S,112219432,1519731,+34.0936937,-083.4164698
13,157,010200,13157010200,102,Census Tract 102,G5020,S,146028871,1380913,+34.2202064,-083.5965315
13,157,010300,13157010300,103,Census Tract 103,G5020,S,47856726,510371,+34.2235687,-083.4831260
13,089,023426,13089023426,234.26,Census Tract 234.26,G5020,S,5350197,151232,+33.6713108,-084.2035103
13,081,010500,13081010500,105,Census Tract 105,G5020,S,158899586,1178815,+31.8610983,-083.7047528
13,081,010400,13081010400,104,Census Tract 104,G5020,S,17664292,296425,+31.9464943,-083.7618149
13,299,950300,13299950300,9503,Census Tract 9503,G5020,S,6204812,46035,+31.2342386,-082.3782626
13,011,970200,13011970200,9702,Census Tract 9702,G5020,S,193750568,774820,+34.3680144,-083.4828465
13,011,970400,13011970400,9704,Census Tract 9704,G5020,S,125391497,1038835,+34.2679898,-083.4051991
13,011,970300,13011970300,9703,Census Tract 9703,G5020,S,117917493,1953987,+34.3195605,-083.5840940
13,011,970100,13011970100,9701,Census Tract 9701,G5020,S,165414379,868305,+34.4385065,-083.5096182
13,121,011306,13121011306,113.06,Census Tract 113.06,G5020,S,7180082,2161,+33.6389921,-084.5033900
13,243,790200,13243790200,7902,Census Tract 7902,G5020,S,574332175,1982258,+31.7310825,-084.8217331
13,243,790100,13243790100,7901,Census Tract 7901,G5020,S,534794052,4847783,+31.8100480,-084.6861476
13,135,050416,13135050416,504.16,Census Tract 504.16,G5020,S,5663763,127732,+33.7916718,-084.0805841
13,121,009501,13121009501,95.01,Census Tract 95.01,G5020,S,4504346,25060,+33.8308250,-084.3962959
13,223,120601,13223120601,1206.01,Census Tract 1206.01,G5020,S,12421782,493,+33.8086218,-084.7333907
13,223,120104,13223120104,1201.04,Census Tract 1201.04,G5020,S,117325242,513924,+34.0484656,-084.9129693
13,267,950202,13267950202,9502.02,Census Tract 9502.02,G5020,S,273760392,5612910,+32.0092578,-082.1405539
13,135,050425,13135050425,504.25,Census Tract 504.25,G5020,S,7050149,77884,+33.8648078,-084.1325054
13,287,970300,13287970300,9703,Census Tract 9703,G5020,S,426035522,7567720,+31.7058672,-083.5714035
13,281,960302,13281960302,9603.02,Census Tract 9603.02,G5020,S,139881613,4418747,+34.9594403,-083.6502333
13,281,960301,13281960301,9603.01,Census Tract 9603.01,G5020,S,20067240,3382327,+34.9517376,-083.7451488
13,215,010301,13215010301,103.01,Census Tract 103.01,G5020,S,28640193,6367884,+32.5808560,-085.0451552
13,135,050430,13135050430,504.30,Census Tract 504.30,G5020,S,6342425,206443,+33.8325629,-084.1150149
13,115,000401,13115000401,4.01,Census Tract 4.01,G5020,S,3394978,275961,+34.2864183,-085.2384081
13,115,000403,13115000403,4.03,Census Tract 4.03,G5020,S,4732643,1517,+34.2935092,-085.2344036
13,115,000203,13115000203,2.03,Census Tract 2.03,G5020,S,24699928,200477,+34.3350259,-085.1920928
13,115,000402,13115000402,4.02,Census Tract 4.02,G5020,S,5689284,23827,+34.2840736,-085.2649429
13,115,001705,13115001705,17.05,Census Tract 17.05,G5020,S,45515502,666797,+34.2075737,-085.1047325
13,115,000204,13115000204,2.04,Census Tract 2.04,G5020,S,30287761,681109,+34.3269121,-085.1556708
13,115,001704,13115001704,17.04,Census Tract 17.04,G5020,S,69406152,309163,+34.1157246,-085.1278803
13,115,001703,13115001703,17.03,Census Tract 17.03,G5020,S,34381767,292349,+34.1407439,-085.1809739
13,089,020700,13089020700,207,Census Tract 207,G5020,S,1264891,0,+33.7538960,-084.3249841
13,215,010401,13215010401,104.01,Census Tract 104.01,G5020,S,4998773,104075,+32.5315875,-084.9395680
13,215,010402,13215010402,104.02,Census Tract 104.02,G5020,S,7006663,18228,+32.5168411,-084.9394548
13,215,010501,13215010501,105.01,Census Tract 105.01,G5020,S,10525454,28292,+32.5126822,-084.9025158
13,215,010602,13215010602,106.02,Census Tract 106.02,G5020,S,3836910,0,+32.4742700,-084.9148139
13,215,010605,13215010605,106.05,Census Tract 106.05,G5020,S,5860330,0,+32.4949756,-084.8855720
13,215,010701,13215010701,107.01,Census Tract 107.01,G5020,S,6291972,1409,+32.4593846,-084.8999845
13,215,003200,13215003200,32,Census Tract 32,G5020,S,1985875,0,+32.4304515,-084.9434382
13,215,010702,13215010702,107.02,Census Tract 107.02,G5020,S,4798795,0,+32.4456834,-084.9104336
13,179,010600,13179010600,106,Census Tract 106,G5020,S,265755460,23111480,+31.7181539,-081.4004554
13,281,960200,13281960200,9602,Census Tract 9602,G5020,S,189312671,4572425,+34.8688647,-083.7650658
13,135,050520,13135050520,505.20,Census Tract 505.20,G5020,S,5578961,13684,+33.9515910,-084.0055630
13,135,050521,13135050521,505.21,Census Tract 505.21,G5020,S,5563720,10387,+33.9427489,-084.0019305
13,135,050522,13135050522,505.22,Census Tract 505.22,G5020,S,4610038,44971,+33.9386476,-083.9750628
13,135,050715,13135050715,507.15,Census Tract 507.15,G5020,S,7090587,6035,+33.8686580,-084.0524515
13,015,960203,13015960203,9602.03,Census Tract 9602.03,G5020,S,88374467,72170,+34.3366971,-084.9698958
13,015,961002,13015961002,9610.02,Census Tract 9610.02,G5020,S,93355771,274959,+34.1223791,-084.9906130
13,015,960302,13015960302,9603.02,Census Tract 9603.02,G5020,S,71871100,637137,+34.2236051,-084.9553453
13,015,960301,13015960301,9603.01,Census Tract 9603.01,G5020,S,85904320,107255,+34.2743203,-084.9361539
13,015,960103,13015960103,9601.03,Census Tract 9601.03,G5020,S,44548513,349952,+34.2439531,-084.7157818
13,015,960105,13015960105,9601.05,Census Tract 9601.05,G5020,S,75624073,74465,+34.3161083,-084.8097751
13,015,960202,13015960202,9602.02,Census Tract 9602.02,G5020,S,10384952,0,+34.3748267,-084.9222520
13,015,960201,13015960201,9602.01,Census Tract 9602.01,G5020,S,77056635,213115,+34.3530782,-084.8718663
13,015,960804,13015960804,9608.04,Census Tract 9608.04,G5020,S,48000982,177187,+34.1038105,-084.7896947
13,015,960104,13015960104,9601.04,Census Tract 9601.04,G5020,S,100036632,46511,+34.2881623,-084.7104381
13,015,960406,13015960406,9604.06,Census Tract 9604.06,G5020,S,12855996,0,+34.2473607,-084.8311706
13,015,961001,13015961001,9610.01,Census Tract 9610.01,G5020,S,84072208,2165215,+34.1624701,-084.9641642
13,015,960805,13015960805,9608.05,Census Tract 9608.05,G5020,S,29219835,5204360,+34.1325543,-084.7319476
13,015,960405,13015960405,9604.05,Census Tract 9604.05,G5020,S,18926097,0,+34.2129822,-084.7666648
13,015,960407,13015960407,9604.07,Census Tract 9604.07,G5020,S,19804854,422945,+34.2488504,-084.7898649
13,015,960701,13015960701,9607.01,Census Tract 9607.01,G5020,S,5166646,0,+34.1809708,-084.7940453
13,015,960404,13015960404,9604.04,Census Tract 9604.04,G5020,S,9455702,0,+34.2243348,-084.8411065
13,015,960502,13015960502,9605.02,Census Tract 9605.02,G5020,S,16660500,0,+34.2003575,-084.8561492
13,015,960501,13015960501,9605.01,Census Tract 9605.01,G5020,S,7534014,0,+34.1973693,-084.8188041
13,015,960403,13015960403,9604.03,Census Tract 9604.03,G5020,S,7954387,0,+34.2116672,-084.7995675
13,015,960602,13015960602,9606.02,Census Tract 9606.02,G5020,S,7597225,0,+34.1686156,-084.8150178
13,015,960601,13015960601,9606.01,Census Tract 9606.01,G5020,S,16888502,346055,+34.1403888,-084.8111271
13,015,960702,13015960702,9607.02,Census Tract 9607.02,G5020,S,60506666,7424607,+34.1919453,-084.7054401
13,067,031114,13067031114,311.14,Census Tract 311.14,G5020,S,2815964,9701,+33.8912084,-084.4856200
13,067,031506,13067031506,315.06,Census Tract 315.06,G5020,S,9308895,14760,+33.8773987,-084.6658280
13,067,030220,13067030220,302.20,Census Tract 302.20,G5020,S,1815759,4162,+34.0568459,-084.5606864
13,077,170403,13077170403,1704.03,Census Tract 1704.03,G5020,S,41995769,421297,+33.4823241,-084.7172466
13,077,170603,13077170603,1706.03,Census Tract 1706.03,G5020,S,31800007,559445,+33.3463397,-084.7066145
13,077,170501,13077170501,1705.01,Census Tract 1705.01,G5020,S,104232813,1434893,+33.3277464,-084.6450466
13,077,170503,13077170503,1705.03,Census Tract 1705.03,G5020,S,70821175,1405051,+33.2810632,-084.5435000
13,077,170802,13077170802,1708.02,Census Tract 1708.02,G5020,S,118817950,1028342,+33.2715077,-084.7407314
13,077,170304,13077170304,1703.04,Census Tract 1703.04,G5020,S,29573612,310427,+33.4332833,-084.7771138
13,067,030602,13067030602,306.02,Census Tract 306.02,G5020,S,15965371,31474,+33.9692690,-084.5708590
13,021,010800,13021010800,108,Census Tract 108,G5020,S,1821673,52088,+32.8422762,-083.6369962
13,021,011500,13021011500,115,Census Tract 115,G5020,S,1087946,0,+32.8188144,-083.6430662
13,021,011800,13021011800,118,Census Tract 118,G5020,S,4297469,7919,+32.8593789,-083.6761928
13,021,011900,13021011900,119,Census Tract 119,G5020,S,3432393,110785,+32.8588167,-083.6542420
13,021,012200,13021012200,122,Census Tract 122,G5020,S,3844593,23791,+32.8536880,-083.7045630
13,231,010400,13231010400,104,Census Tract 104,G5020,S,106912104,1645427,+33.0282153,-084.3580802
13,231,010300,13231010300,103,Census Tract 103,G5020,S,172790184,2403754,+33.0538895,-084.4662034
13,231,010200,13231010200,102,Census Tract 102,G5020,S,111025338,1483231,+33.1582567,-084.4394892
13,135,050719,13135050719,507.19,Census Tract 507.19,G5020,S,5889873,51167,+33.8432275,-084.0247430
13,135,050427,13135050427,504.27,Census Tract 504.27,G5020,S,7328733,84975,+33.8811945,-084.0944156
13,007,960100,13007960100,9601,Census Tract 9601,G5020,S,470625162,14131168,+31.3322322,-084.3614663
13,007,960200,13007960200,9602,Census Tract 9602,G5020,S,415040219,4467485,+31.3164297,-084.5480892
13,157,010701,13157010701,107.01,Census Tract 107.01,G5020,S,50669367,280332,+34.1466652,-083.5317687
13,157,010703,13157010703,107.03,Census Tract 107.03,G5020,S,42870495,545766,+34.0647940,-083.6334928
13,245,010104,13245010104,101.04,Census Tract 101.04,G5020,S,7407625,710638,+33.5319629,-082.0385538
13,245,010105,13245010105,101.05,Census Tract 101.05,G5020,S,5106276,18572,+33.5044281,-082.0695205
13,245,010506,13245010506,105.06,Census Tract 105.06,G5020,S,4517077,0,+33.4224233,-082.0411636
